2,0,3,1520092220455,0
2,3,5,1520092242495,0
2,0,-1,1520092263441,0
2,2,-1,1520092316000,0
12,1,1,1520098263129,0
12,0,3,1520098283496,0
12,3,1,1520098302762,0
12,1,1,1520098311697,0
19,2,-1,1520104185229,0

25,0,-1,1520107425283,0
25,1,1,1520107445074,0
25,0,1,1520107523931,0
34,2,-1,1520112802527,0

40,0,3,1520115736896,0
40,1,1,1520115749223,0
40,0,3,1520115751102,0
40,1,1,1520115752746,0

48,0,-1,1520119901794,0
48,3,1,1520119915842,0
48,0,3,1520119953922,0
48,3,1,1520119971451,0
48,0,3,1520119988893,0
48,1,1,1520119999404,0
48,0,3,1520120017180,0
48,3,1,1520120022048,0

