3,0,0,1520092850100,0
3,3,8,1520092875933,0
8,0,4,1520096196084,0
8,1,1,1520096223424,0
8,0,3,1520096241019,0
8,1,1,1520096259912,0

23,0,-1,1520106521575,0
23,1,1,1520106586929,0
23,0,3,1520106620586,0
23,1,1,1520106622990,0

4015:26,03 15;21;09,False,None,NULL,false,Failed Climb,true,false,false,2.0,,Shawn Song,

35,0,3,1520113332418,0
35,3,5,1520113345453,0
35,0,3,1520113381931,0
35,1,1,1520113385936,0
35,0,3,1520113388128,0
35,2,1,1520113390371,0
35,0,3,1520113401400,0
35,2,1,1520113405753,0
35,0,3,1520113413180,0
35,2,1,1520113415106,0
35,0,3,1520113425272,0
35,1,1,1520113426966,0
42,3,6,1520116710527,0
42,0,-1,1520116732761,0
42,1,1,1520116749594,0
42,0,3,1520116771581,0
42,0,-1,1520116689330,0
42,3,6,1520116710230,0
42,0,-1,1520116718351,0
42,1,1,1520116750830,0
42,0,3,1520116760679,0
42,1,1,1520116778595,0
48,0,0,1520119895595,0
48,1,7,1520119926656,0
48,3,7,1520119937306,0
48,0,0,1520119966655,0
48,1,7,1520119982993,0
    
