4,3,6,1520093554691,0
4,0,0,1520093562216,0
4,1,6,1520093570128,0
4,0,3,1520093578197,0
4,1,4,1520093587765,0
4,0,3,1520093590755,0
4,1,4,1520093593180,0
4,0,3,1520093598696,0
4,1,1,1520093601304,0
4,0,3,1520093605541,0
4,1,1,1520093608048,0
4,0,3,1520093612633,0
4,1,1,1520093615573,0
12,0,3,1520098235671,0
12,1,4,1520098238814,0
12,0,0,1520098258415,0
12,1,6,1520098264920,0
12,0,3,1520098273682,0
12,1,6,1520098282371,0
12,0,3,1520098292328,0
12,1,6,1520098297404,0
12,0,3,1520098305768,0
12,1,1,1520098316772,0
21,0,3,1520105443122,0
21,1,4,1520105447290,0
21,0,4,1520105454625,0
21,1,6,1520105457235,0
21,0,3,1520105464236,0
21,1,4,1520105470426,0
21,0,3,1520105475304,0
21,1,1,1520105477359,0
21,0,3,1520105489889,0
21,1,1,1520105492844,0
21,0,-1,1520105505580,0
21,1,1,1520105510269,0
21,0,1,1520105516007,0
21,1,1,1520105517281,0
    
27,0,0,1520108925953,0
27,1,6,1520108928021,0
27,2,0,1520108933255,0
27,0,0,1520108935159,0

33,1,6,1520112270804,0
33,0,-1,1520112273778,0
33,1,6,1520112276121,0
33,0,-1,1520112279259,0
33,1,6,1520112281254,0
33,0,-1,1520112285041,0
33,1,6,1520112286784,0
33,0,-1,1520112293661,0
33,1,-1,1520112295290,0
33,0,-1,1520112319061,0
33,3,-1,1520112331372,0
33,3,-1,1520112352351,0

39,0,3,1520115165731,0
39,1,7,1520115184221,0
39,0,3,1520115199283,0
39,1,1,1520115204029,0
39,0,3,1520115206776,0
39,1,4,1520115208553,0
39,0,3,1520115212843,0
39,1,4,1520115214239,0
39,0,3,1520115218829,0
39,1,4,1520115224320,0
45,0,3,1520118036109,0
45,1,6,1520118046191,0
45,0,-1,1520118051978,0
45,1,6,1520118057157,0
45,0,-1,1520118062196,0
45,1,6,1520118068318,0
45,0,-1,1520118073814,0
45,1,6,1520118089211,0
45,0,-1,1520118096631,0
45,1,1,1520118111360,0
45,0,-1,1520118125575,0
45,1,1,1520118131165,0
52,0,5,1520121782318,0
52,1,7,1520121783758,0
52,0,5,1520121785243,0
52,1,7,1520121786464,0
52,0,5,1520121790578,0
52,1,7,1520121792689,0
52,0,5,1520121803552,0
52,1,1,1520121829087,0
52,0,3,1520121836516,0
52,1,1,1520121852113,0
