7,1,4,1520095637837,0
7,0,3,1520095646214,0
7,1,4,1520095652440,0
7,2,3,1520095688575,0
7,0,3,1520095717483,0
7,1,4,1520095727927,0
7,2,3,1520095747878,0
19,1,4,1520104618859,0
19,2,3,1520104635886,0

23,1,4,1520105849810,0
23,0,4,1520105858939,0

30,1,4,1520110712910,0
30,0,3,1520110722390,0
30,1,4,1520110725008,0
30,0,3,1520110731579,0
30,1,4,1520110734939,0
30,0,3,1520110737781,0
30,3,8,1520110750678,0
30,0,-1,1520110768331,0
30,1,8,1520110778107,0
30,0,-1,1520110784530,0
30,1,8,1520110804129,0

37,0,-1,1520114421385,0
37,0,3,1520114436600,0
37,1,8,1520114444610,0
37,1,8,1520114446285,0
37,1,8,1520114448013,0
37,1,8,1520114449526,0

42,1,4,1520116678589,0
