6,1,4,1520094941615,0
6,0,4,1520094961842,0
6,1,4,1520094972892,0

10,1,5,1520097251660,0
10,0,3,1520097259764,0
10,1,1,1520097262842,0
10,0,3,1520097297916,0
10,1,1,1520097301615,0
10,2,3,1520097308694,0
10,0,3,1520097310032,0
10,1,1,1520097315212,0
10,0,3,1520097328523,0
10,1,1,1520097332011,0
10,0,3,1520097340168,0
10,1,1,1520097342614,0
10,0,3,1520097350812,0
10,1,1,1520097353347,0

17,1,5,1520103354662,0
17,0,0,1520103379014,0
17,1,7,1520103382453,0
17,0,3,1520103389312,0
17,1,5,1520103394778,0
17,0,3,1520103405160,0
17,1,1,1520103409878,0
17,0,3,1520103413450,0
17,1,1,1520103415312,0
17,0,3,1520103418715,0
17,1,1,1520103421275,0
17,0,3,1520103437338,0
17,1,0,1520103442670,0
    
20,0,3,1520105036992,0
20,1,1,1520105040480,0
20,0,3,1520105045114,0
20,1,1,1520105048055,0
20,0,0,1520105051194,0
20,1,0,1520105056726,0
20,0,3,1520105066494,0
20,1,0,1520105069203,0
20,0,3,1520105075747,0
20,1,1,1520105078155,0
20,0,3,1520105083789,0
20,1,1,1520105086695,0
20,0,3,1520105102459,0
20,1,1,1520105104203,0
20,0,3,1520105115681,0
20,1,1,1520105117410,0
20,0,3,1520105124319,0
20,1,1,1520105125781,0
    
32,0,0,1520111712460,0
32,1,5,1520111718993,0
32,0,3,1520111725557,0
32,1,1,1520111773854,0
32,0,3,1520111782094,0
32,1,1,1520111816943,0

42,0,-1,1520116668511,0
42,1,4,1520116677791,0
42,0,-1,1520116684743,0
42,1,8,1520116688003,0
42,0,-1,1520116696184,0
42,1,8,1520116698298,0
42,0,-1,1520116711033,0
42,1,8,1520116715115,0
42,0,3,1520116730234,0
42,1,1,1520116732843,0
42,0,-1,1520116739147,0
42,1,1,1520116743973,0
42,0,-1,1520116758617,0
42,1,1,1520116760917,0
42,0,3,1520116766579,0
42,1,1,1520116769066,0
42,0,3,1520116779898,0
42,1,1,1520116782267,0
38,1,4,1520114777600,0
38,0,8,1520114785646,0
38,3,8,1520114789666,0
38,0,8,1520114794295,0
38,1,8,1520114802914,0
38,0,8,1520114816267,0
38,1,8,1520114822249,0
38,0,9,1520114838483,0
38,1,8,1520114844321,0
38,1,8,1520114863059,0
38,0,9,1520114867909,0
38,1,1,1520114874813,0
38,0,5,1520114879113,0
38,1,1,1520114896221,0
    
49,1,5,1520120307251,0
49,0,3,1520120317679,0
49,1,5,1520120327800,0
49,0,3,1520120332343,0
49,1,1,1520120337178,0
49,0,-1,1520120344670,0
49,3,5,1520120353083,0
49,0,3,1520120360577,0
49,3,5,1520120365897,
